Name,Type,Total,TapwaterTreated,TapwaterUntreated,CoveredWell,UncoveredWell,Handpump,Tubewell,Spring,River,Tank,Other
District - Allahabad,Total," 898,553 "," 219,891 "," 32,435 "," 10,477 "," 128,221 "," 483,075 "," 15,852 ", 924 ," 1,770 "," 1,316 "," 4,592 "
District - Allahabad,Rural," 696,236 "," 61,305 "," 22,375 "," 9,750 "," 125,904 "," 459,352 "," 10,548 ", 719 ," 1,682 "," 1,138 "," 3,463 "
District - Allahabad,Urban," 202,317 "," 158,586 "," 10,060 ", 727 ," 2,317 "," 23,723 "," 5,304 ", 205 , 88 , 178 ," 1,129 "
District - Bara Banki,Total," 567,717 "," 82,586 "," 27,799 "," 3,064 "," 17,032 "," 432,638 "," 1,497 ", 149 , 332 , 361 ," 2,259 "
District - Bara Banki,Rural," 514,291 "," 64,706 "," 24,578 "," 2,825 "," 16,619 "," 402,375 ", 955 , 120 , 306 , 339 ," 1,468 "
District - Bara Banki,Urban," 53,426 "," 17,880 "," 3,221 ", 239 , 413 ," 30,263 ", 542 , 29 , 26 , 22 , 791 
District - Faizabad,Total," 417,829 "," 67,228 "," 23,379 "," 2,271 "," 5,435 "," 314,743 "," 2,351 ", 131 , 322 , 302 ," 1,667 "
District - Faizabad,Rural," 362,059 "," 49,205 "," 21,010 "," 2,060 "," 5,283 "," 281,737 ", 750 , 111 , 286 , 251 ," 1,366 "
District - Faizabad,Urban," 55,770 "," 18,023 "," 2,369 ", 211 , 152 ," 33,006 "," 1,601 ", 20 , 36 , 51 , 301 
District - Ambedkar Nagar,Total," 364,457 "," 65,570 "," 31,959 "," 1,409 ", 408 ," 259,637 ", 853 , 107 , 282 , 453 ," 3,779 "
District - Ambedkar Nagar,Rural," 321,866 "," 53,475 "," 28,573 "," 1,277 ", 383 ," 233,901 ", 505 , 92 , 255 , 361 ," 3,044 "
District - Ambedkar Nagar,Urban," 42,591 "," 12,095 "," 3,386 ", 132 , 25 ," 25,736 ", 348 , 15 , 27 , 92 , 735 
District - Sultanpur,Total," 627,925 "," 107,943 "," 47,051 "," 6,005 "," 47,690 "," 411,778 "," 4,090 ", 317 , 476 , 574 ," 2,001 "
District - Sultanpur,Rural," 595,287 "," 92,299 "," 45,698 "," 5,876 "," 47,382 "," 398,862 "," 1,941 ", 298 , 455 , 525 ," 1,951 "
District - Sultanpur,Urban," 32,638 "," 15,644 "," 1,353 ", 129 , 308 ," 12,916 "," 2,149 ", 19 , 21 , 49 , 50 
District - Bahraich,Total," 595,178 "," 94,187 "," 93,163 "," 5,259 "," 8,513 "," 388,914 "," 2,502 ", 176 , 277 , 179 ," 2,008 "
District - Bahraich,Rural," 549,894 "," 83,260 "," 91,208 "," 4,892 "," 8,414 "," 359,360 ", 698 , 166 , 263 , 171 ," 1,462 "
District - Bahraich,Urban," 45,284 "," 10,927 "," 1,955 ", 367 , 99 ," 29,554 "," 1,804 ", 10 , 14 , 8 , 546 
District - Shrawasti,Total," 186,276 "," 38,232 "," 36,641 "," 1,295 "," 11,231 "," 97,943 ", 134 , 86 , 122 , 132 , 460 
District - Shrawasti,Rural," 180,317 "," 35,188 "," 36,429 "," 1,276 "," 11,178 "," 95,355 ", 126 , 85 , 122 , 126 , 432 
District - Shrawasti,Urban," 5,959 "," 3,044 ", 212 , 19 , 53 ," 2,588 ", 8 , 1 , -   , 6 , 28 
District - Balrampur,Total," 320,991 "," 44,573 "," 41,255 "," 1,571 "," 12,517 "," 218,880 ", 516 , 73 , 233 , 199 ," 1,174 "
District - Balrampur,Rural," 296,167 "," 38,447 "," 38,871 "," 1,518 "," 12,463 "," 203,085 ", 377 , 69 , 223 , 172 , 942 
District - Balrampur,Urban," 24,824 "," 6,126 "," 2,384 ", 53 , 54 ," 15,795 ", 139 , 4 , 10 , 27 , 232 
District - Gonda,Total," 535,561 "," 111,490 "," 76,547 "," 2,112 "," 2,818 "," 336,981 "," 1,831 ", 203 , 614 , 559 ," 2,406 "
District - Gonda,Rural," 500,060 "," 97,056 "," 74,335 "," 2,016 "," 2,795 "," 319,450 ", 827 , 191 , 582 , 520 ," 2,288 "
District - Gonda,Urban," 35,501 "," 14,434 "," 2,212 ", 96 , 23 ," 17,531 "," 1,004 ", 12 , 32 , 39 , 118 
District - Siddharth Nagar,Total," 376,477 "," 87,743 "," 71,006 "," 1,488 ", 899 ," 210,857 ", 851 , 195 , 469 , 429 ," 2,540 "
District - Siddharth Nagar,Rural," 352,651 "," 80,419 "," 67,555 "," 1,369 ", 889 ," 198,577 ", 487 , 186 , 442 , 389 ," 2,338 "
District - Siddharth Nagar,Urban," 23,826 "," 7,324 "," 3,451 ", 119 , 10 ," 12,280 ", 364 , 9 , 27 , 40 , 202 
District - Basti,Total," 379,790 "," 67,887 "," 57,758 "," 1,438 ", 642 ," 247,551 "," 1,065 ", 123 , 354 , 351 ," 2,621 "
District - Basti,Rural," 358,566 "," 61,716 "," 55,795 "," 1,353 ", 601 ," 235,344 ", 480 , 116 , 324 , 316 ," 2,521 "
District - Basti,Urban," 21,224 "," 6,171 "," 1,963 ", 85 , 41 ," 12,207 ", 585 , 7 , 30 , 35 , 100 
District - Sant Kabir Nagar,Total," 258,040 "," 58,269 "," 33,419 "," 1,248 ", 369 ," 160,490 "," 1,904 ", 120 , 283 , 289 ," 1,649 "
District - Sant Kabir Nagar,Rural," 239,614 "," 51,883 "," 30,986 "," 1,170 ", 362 ," 152,537 ", 509 , 107 , 264 , 257 ," 1,539 "
District - Sant Kabir Nagar,Urban," 18,426 "," 6,386 "," 2,433 ", 78 , 7 ," 7,953 "," 1,395 ", 13 , 19 , 32 , 110 
District - Maharajganj,Total," 421,701 "," 96,882 "," 99,414 "," 1,634 ", 299 ," 216,993 "," 1,835 ", 205 , 535 , 521 ," 3,383 "
District - Maharajganj,Rural," 400,326 "," 90,057 "," 96,485 "," 1,568 ", 289 ," 206,797 ", 710 , 189 , 500 , 476 ," 3,255 "
District - Maharajganj,Urban," 21,375 "," 6,825 "," 2,929 ", 66 , 10 ," 10,196 "," 1,125 ", 16 , 35 , 45 , 128 
District - Gorakhpur,Total," 695,366 "," 162,473 "," 75,931 "," 2,765 ", 934 ," 430,127 "," 16,143 ", 308 , 807 , 926 ," 4,952 "
District - Gorakhpur,Rural," 559,062 "," 114,208 "," 65,059 "," 2,338 ", 807 ," 368,653 "," 2,037 ", 239 , 724 , 665 ," 4,332 "
District - Gorakhpur,Urban," 136,304 "," 48,265 "," 10,872 ", 427 , 127 ," 61,474 "," 14,106 ", 69 , 83 , 261 , 620 
District - Kushinagar,Total," 558,626 "," 101,618 "," 70,180 "," 2,439 ", 580 ," 376,001 "," 2,702 ", 195 , 567 , 382 ," 3,962 "
District - Kushinagar,Rural," 531,928 "," 94,797 "," 67,650 "," 2,382 ", 567 ," 360,506 "," 1,127 ", 188 , 550 , 361 ," 3,800 "
District - Kushinagar,Urban," 26,698 "," 6,821 "," 2,530 ", 57 , 13 ," 15,495 "," 1,575 ", 7 , 17 , 21 , 162 
District - Deoria,Total," 472,564 "," 77,762 "," 31,503 "," 1,898 ", 334 ," 355,141 "," 1,942 ", 110 , 293 , 371 ," 3,210 "
District - Deoria,Rural," 426,692 "," 67,281 "," 29,418 "," 1,711 ", 288 ," 323,763 ", 538 , 95 , 273 , 329 ," 2,996 "
District - Deoria,Urban," 45,872 "," 10,481 "," 2,085 ", 187 , 46 ," 31,378 "," 1,404 ", 15 , 20 , 42 , 214 
District - Azamgarh,Total," 659,930 "," 72,436 "," 29,834 "," 2,942 "," 1,647 "," 539,931 "," 5,457 ", 170 , 726 , 943 ," 5,844 "
District - Azamgarh,Rural," 608,684 "," 60,184 "," 27,579 "," 2,722 "," 1,582 "," 507,122 "," 2,509 ", 154 , 682 , 807 ," 5,343 "
District - Azamgarh,Urban," 51,246 "," 12,252 "," 2,255 ", 220 , 65 ," 32,809 "," 2,948 ", 16 , 44 , 136 , 501 
District - Mau,Total," 320,833 "," 32,753 "," 9,342 "," 1,196 ", 407 ," 270,302 "," 3,106 ", 64 , 233 , 242 ," 3,188 "
District - Mau,Rural," 252,219 "," 17,249 "," 5,880 "," 1,037 ", 325 ," 224,514 ", 643 , 49 , 176 , 152 ," 2,194 "
District - Mau,Urban," 68,614 "," 15,504 "," 3,462 ", 159 , 82 ," 45,788 "," 2,463 ", 15 , 57 , 90 , 994 
District - Ballia,Total," 482,440 "," 55,677 "," 19,401 "," 2,653 "," 2,135 "," 394,407 "," 1,502 ", 163 , 455 , 731 ," 5,316 "
District - Ballia,Rural," 437,289 "," 44,754 "," 16,784 "," 2,475 "," 1,862 "," 364,556 "," 1,058 ", 147 , 395 , 508 ," 4,750 "
District - Ballia,Urban," 45,151 "," 10,923 "," 2,617 ", 178 , 273 ," 29,851 ", 444 , 16 , 60 , 223 , 566 
District - Jaunpur,Total," 666,988 "," 99,070 "," 36,270 "," 7,006 "," 50,739 "," 455,126 "," 10,919 ", 476 , 830 , 787 ," 5,765 "
District - Jaunpur,Rural," 615,793 "," 77,125 "," 33,519 "," 6,639 "," 50,094 "," 434,395 "," 6,973 ", 440 , 722 , 696 ," 5,190 "
District - Jaunpur,Urban," 51,195 "," 21,945 "," 2,751 ", 367 , 645 ," 20,731 "," 3,946 ", 36 , 108 , 91 , 575 
District - Ghazipur,Total," 524,961 "," 45,006 "," 13,596 "," 7,163 "," 18,183 "," 430,513 "," 3,697 ", 144 , 259 , 237 ," 6,163 "
District - Ghazipur,Rural," 485,939 "," 26,171 "," 11,843 "," 6,829 "," 17,539 "," 414,085 "," 3,176 ", 134 , 244 , 218 ," 5,700 "
District - Ghazipur,Urban," 39,022 "," 18,835 "," 1,753 ", 334 , 644 ," 16,428 ", 521 , 10 , 15 , 19 , 463 
District - Chandauli,Total," 294,718 "," 31,750 "," 6,510 "," 4,534 "," 41,519 "," 206,153 "," 1,895 ", 131 , 374 , 361 ," 1,491 "
District - Chandauli,Rural," 256,548 "," 16,178 "," 4,958 "," 4,152 "," 39,810 "," 188,292 "," 1,135 ", 116 , 356 , 322 ," 1,229 "
District - Chandauli,Urban," 38,170 "," 15,572 "," 1,552 ", 382 ," 1,709 "," 17,861 ", 760 , 15 , 18 , 39 , 262 
District - Varanasi,Total," 541,704 "," 172,553 "," 14,965 "," 5,630 "," 39,259 "," 271,592 "," 33,999 ", 248 , 245 , 501 ," 2,712 "
District - Varanasi,Rural," 301,485 "," 20,381 "," 5,163 "," 3,441 "," 33,766 "," 220,728 "," 16,008 ", 84 , 132 , 238 ," 1,544 "
District - Varanasi,Urban," 240,219 "," 152,172 "," 9,802 "," 2,189 "," 5,493 "," 50,864 "," 17,991 ", 164 , 113 , 263 ," 1,168 "
District - Sant Ravi Das Nagar(bhadohi),Total," 219,685 "," 25,040 "," 6,283 "," 3,531 "," 42,579 "," 136,290 "," 4,695 ", 210 , 141 , 262 , 654 
District - Sant Ravi Das Nagar(bhadohi),Rural," 187,958 "," 10,940 "," 4,712 "," 3,246 "," 40,717 "," 124,035 "," 3,239 ", 186 , 127 , 248 , 508 
District - Sant Ravi Das Nagar(bhadohi),Urban," 31,727 "," 14,100 "," 1,571 ", 285 ," 1,862 "," 12,255 "," 1,456 ", 24 , 14 , 14 , 146 
District - Mirzapur,Total," 390,819 "," 37,435 "," 6,735 "," 5,819 "," 62,226 "," 267,072 "," 7,808 "," 1,218 ", 968 , 685 , 853 
District - Mirzapur,Rural," 335,481 "," 6,728 "," 3,382 "," 5,440 "," 61,219 "," 250,069 "," 5,190 "," 1,179 ", 932 , 639 , 703 
District - Mirzapur,Urban," 55,338 "," 30,707 "," 3,353 ", 379 ," 1,007 "," 17,003 "," 2,618 ", 39 , 36 , 46 , 150 
District - Sonbhadra,Total," 326,918 "," 42,444 "," 5,197 "," 4,161 "," 57,297 "," 204,721 "," 6,067 "," 1,027 "," 3,847 "," 1,111 "," 1,046 "
District - Sonbhadra,Rural," 267,308 "," 7,206 "," 3,108 "," 3,449 "," 55,997 "," 188,277 "," 2,994 ", 974 ," 3,743 ", 667 , 893 
District - Sonbhadra,Urban," 59,610 "," 35,238 "," 2,089 ", 712 ," 1,300 "," 16,444 "," 3,073 ", 53 , 104 , 444 , 153 
District - Etah,Total," 290,474 "," 50,394 "," 15,785 ", 835 ," 1,322 "," 211,538 "," 9,330 ", 21 , 80 , 76 ," 1,093 "
District - Etah,Rural," 245,668 "," 37,001 "," 11,865 ", 720 ," 1,291 "," 192,729 "," 1,277 ", 17 , 64 , 10 , 694 
District - Etah,Urban," 44,806 "," 13,393 "," 3,920 ", 115 , 31 ," 18,809 "," 8,053 ", 4 , 16 , 66 , 399 
District - Kansiram Nagar,Total," 236,496 "," 44,605 "," 19,413 ", 774 ," 1,072 "," 166,668 "," 2,354 ", 69 , 191 , 266 ," 1,084 "
District - Kansiram Nagar,Rural," 190,576 "," 28,749 "," 14,810 ", 629 , 976 ," 143,540 ", 746 , 46 , 132 , 148 , 800 
District - Kansiram Nagar,Urban," 45,920 "," 15,856 "," 4,603 ", 145 , 96 ," 23,128 "," 1,608 ", 23 , 59 , 118 , 284 
District - Uttarkashi,Total," 66,558 "," 41,602 "," 11,974 ", 469 , 724 ," 1,258 ", 7 ," 2,743 "," 1,367 ", 530 ," 5,884 "
District - Uttarkashi,Rural," 61,149 "," 36,481 "," 11,818 ", 468 , 715 ," 1,213 ", 7 ," 2,737 "," 1,349 ", 509 ," 5,852 "
District - Uttarkashi,Urban," 5,409 "," 5,121 ", 156 , 1 , 9 , 45 , -   , 6 , 18 , 21 , 32 
District - Chamoli,Total," 85,765 "," 54,401 "," 19,253 ", 591 , 537 , 958 , 9 ," 1,940 ", 847 , 592 ," 6,637 "
District - Chamoli,Rural," 72,744 "," 43,087 "," 18,359 ", 586 , 536 , 858 , 8 ," 1,861 ", 780 , 589 ," 6,080 "
District - Chamoli,Urban," 13,021 "," 11,314 ", 894 , 5 , 1 , 100 , 1 , 79 , 67 , 3 , 557 
District - Rudraprayag,Total," 53,492 "," 34,325 "," 12,786 ", 450 , 545 ," 1,188 ", 4 , 641 , 447 , 505 ," 2,601 "
District - Rudraprayag,Rural," 51,064 "," 32,263 "," 12,469 ", 449 , 545 ," 1,170 ", 4 , 640 , 436 , 505 ," 2,583 "
District - Rudraprayag,Urban," 2,428 "," 2,062 ", 317 , 1 , 0, 18 , 0, 1 , 11 ,0, 18 
District - Tehri Garhwal,Total," 133,494 "," 78,619 "," 24,541 "," 1,475 "," 1,499 "," 7,462 ", 49 ," 8,444 "," 2,673 "," 2,113 "," 6,619 "
District - Tehri Garhwal,Rural," 116,988 "," 65,231 "," 23,916 "," 1,462 "," 1,499 "," 5,089 ", 16 ," 8,435 "," 2,670 "," 2,109 "," 6,561 "
District - Tehri Garhwal,Urban," 16,506 "," 13,388 ", 625 , 13 ,0," 2,373 ", 33 , 9 , 3 , 4 , 58 
District - Dehradun,Total," 322,700 "," 248,963 "," 24,263 ", 651 , 352 ," 35,851 "," 6,585 ", 685 ," 1,331 "," 1,085 "," 2,934 "
District - Dehradun,Rural," 137,051 "," 89,687 "," 17,550 ", 446 , 287 ," 21,744 "," 2,471 ", 591 ," 1,238 ", 908 ," 2,129 "
District - Dehradun,Urban," 185,649 "," 159,276 "," 6,713 ", 205 , 65 ," 14,107 "," 4,114 ", 94 , 93 , 177 , 805 
District - Garhwal,Total," 161,688 "," 98,696 "," 40,252 "," 1,099 ", 399 ," 4,615 "," 1,998 "," 2,444 "," 1,157 "," 1,889 "," 9,139 "
District - Garhwal,Rural," 137,102 "," 77,989 "," 37,372 "," 1,085 ", 397 ," 4,338 "," 1,858 "," 2,415 "," 1,135 "," 1,698 "," 8,815 "
District - Garhwal,Urban," 24,586 "," 20,707 "," 2,880 ", 14 , 2 , 277 , 140 , 29 , 22 , 191 , 324 
District - Pithoragarh,Total," 111,542 "," 62,473 "," 26,476 "," 2,080 "," 1,194 "," 5,102 ", 16 ," 1,161 "," 2,067 "," 1,784 "," 9,189 "
District - Pithoragarh,Rural," 95,130 "," 48,748 "," 26,075 "," 1,977 "," 1,133 "," 3,310 ", 14 ," 1,119 "," 2,066 "," 1,771 "," 8,917 "
District - Pithoragarh,Urban," 16,412 "," 13,725 ", 401 , 103 , 61 ," 1,792 ", 2 , 42 , 1 , 13 , 272 
District - Bageshwar,Total," 57,712 "," 31,546 "," 14,288 "," 1,424 ", 869 ," 1,857 ", 31 , 613 , 983 ," 1,153 "," 4,948 "
District - Bageshwar,Rural," 55,748 "," 29,855 "," 14,246 "," 1,391 ", 869 ," 1,725 ", 31 , 611 , 956 ," 1,147 "," 4,917 "
District - Bageshwar,Urban," 1,964 "," 1,691 ", 42 , 33 , -   , 132 , -   , 2 , 27 , 6 , 31 
District - Almora,Total," 139,257 "," 81,897 "," 30,152 "," 2,910 ", 940 ," 5,819 ", 37 ," 1,502 "," 2,135 "," 1,947 "," 11,918 "
District - Almora,Rural," 126,476 "," 70,136 "," 29,724 "," 2,871 ", 907 ," 5,767 ", 36 ," 1,465 "," 2,134 "," 1,895 "," 11,541 "
District - Almora,Urban," 12,781 "," 11,761 ", 428 , 39 , 33 , 52 , 1 , 37 , 1 , 52 , 377 
District - Champawat,Total," 52,356 "," 25,972 "," 8,211 "," 1,016 "," 1,062 "," 8,718 ", 603 , 477 ," 1,076 "," 1,130 "," 4,091 "
District - Champawat,Rural," 44,386 "," 20,416 "," 8,078 ", 988 ," 1,052 "," 6,557 ", 579 , 477 ," 1,069 "," 1,127 "," 4,043 "
District - Champawat,Urban," 7,970 "," 5,556 ", 133 , 28 , 10 ," 2,161 ", 24 , -   , 7 , 3 , 48 
District - Nainital,Total," 187,108 "," 122,605 "," 27,177 ", 687 , 433 ," 15,634 "," 7,767 ", 593 ," 3,290 "," 1,012 "," 7,910 "
District - Nainital,Rural," 112,670 "," 54,932 "," 23,673 ", 632 , 416 ," 15,038 "," 6,375 ", 540 ," 3,154 ", 804 ," 7,106 "
District - Nainital,Urban," 74,438 "," 67,673 "," 3,504 ", 55 , 17 , 596 ," 1,392 ", 53 , 136 , 208 , 804 
District - Udham Singh Nagar,Total," 300,052 "," 83,118 "," 27,179 ", 526 , 86 ," 175,411 "," 9,841 ", 26 , 72 , 310 ," 3,483 "
District - Udham Singh Nagar,Rural," 194,695 "," 44,969 "," 18,863 ", 330 , 57 ," 122,592 "," 4,978 ", 18 , 64 , 162 ," 2,662 "
District - Udham Singh Nagar,Urban," 105,357 "," 38,149 "," 8,316 ", 196 , 29 ," 52,819 "," 4,863 ", 8 , 8 , 148 , 821 
District - Hardwar,Total," 325,344 "," 112,856 "," 18,811 ", 460 , 156 ," 175,834 "," 12,487 ", 28 , 300 , 472 ," 3,940 "
District - Hardwar,Rural," 199,642 "," 32,606 "," 9,482 ", 326 , 119 ," 148,787 "," 4,662 ", 13 , 254 , 328 ," 3,065 "
District - Hardwar,Urban," 125,702 "," 80,250 "," 9,329 ", 134 , 37 ," 27,047 "," 7,825 ", 15 , 46 , 144 , 875 
District - Darjiling,Total," 382,289 "," 80,185 "," 50,040 "," 15,663 "," 78,413 "," 28,770 "," 27,749 "," 88,433 "," 1,776 "," 4,010 "," 7,250 "
District - Darjiling,Rural," 234,411 "," 17,588 "," 37,615 "," 6,420 "," 56,713 "," 18,051 "," 20,427 "," 68,977 "," 1,544 "," 3,070 "," 4,006 "
District - Darjiling,Urban," 147,878 "," 62,597 "," 12,425 "," 9,243 "," 21,700 "," 10,719 "," 7,322 "," 19,456 ", 232 , 940 ," 3,244 "
District - Jalpaiguri,Total," 861,401 "," 132,223 "," 55,218 "," 21,169 "," 321,013 "," 206,742 "," 97,725 "," 4,128 "," 7,022 "," 2,588 "," 13,573 "
District - Jalpaiguri,Rural," 620,432 "," 62,596 "," 46,547 "," 9,225 "," 237,138 "," 170,469 "," 70,729 "," 3,851 "," 6,680 "," 2,394 "," 10,803 "
District - Jalpaiguri,Urban," 240,969 "," 69,627 "," 8,671 "," 11,944 "," 83,875 "," 36,273 "," 26,996 ", 277 , 342 , 194 ," 2,770 "
District - Koch Bihar,Total," 673,931 "," 43,357 "," 42,409 "," 3,306 "," 46,823 "," 395,600 "," 130,105 ", 43 ," 1,200 ", 277 ," 10,811 "
District - Koch Bihar,Rural," 604,602 "," 25,425 "," 26,558 "," 3,175 "," 45,782 "," 375,528 "," 116,455 ", 35 ," 1,148 ", 264 ," 10,232 "
District - Koch Bihar,Urban," 69,329 "," 17,932 "," 15,851 ", 131 ," 1,041 "," 20,072 "," 13,650 ", 8 , 52 , 13 , 579 
District - Uttar Dinajpur,Total," 598,172 "," 20,140 "," 11,655 "," 1,230 "," 9,714 "," 450,758 "," 95,954 ", 39 , 484 , 360 ," 7,838 "
District - Uttar Dinajpur,Rural," 529,416 "," 13,966 "," 8,377 "," 1,076 "," 9,310 "," 408,350 "," 80,704 ", 18 , 459 , 300 ," 6,856 "
District - Uttar Dinajpur,Urban," 68,756 "," 6,174 "," 3,278 ", 154 , 404 ," 42,408 "," 15,250 ", 21 , 25 , 60 , 982 
District - Dakshin Dinajpur,Total," 396,221 "," 18,185 "," 12,269 ", 781 ," 2,362 "," 273,063 "," 86,398 ", 25 , 217 , 232 ," 2,689 "
District - Dakshin Dinajpur,Rural," 338,680 "," 14,184 "," 9,084 ", 644 ," 2,231 "," 241,183 "," 68,934 ", 21 , 177 , 214 ," 2,008 "
District - Dakshin Dinajpur,Urban," 57,541 "," 4,001 "," 3,185 ", 137 , 131 ," 31,880 "," 17,464 ", 4 , 40 , 18 , 681 
District - Maldah,Total," 838,938 "," 94,392 "," 34,832 "," 4,238 "," 68,379 "," 439,764 "," 182,281 ", 245 ," 1,850 "," 1,571 "," 11,386 "
District - Maldah,Rural," 729,770 "," 55,550 "," 23,259 "," 3,826 "," 67,299 "," 410,600 "," 156,858 ", 179 ," 1,658 "," 1,413 "," 9,128 "
District - Maldah,Urban," 109,168 "," 38,842 "," 11,573 ", 412 ," 1,080 "," 29,164 "," 25,423 ", 66 , 192 , 158 ," 2,258 "
District - Murshidabad,Total," 1,561,892 "," 78,209 "," 31,024 "," 5,649 "," 7,421 "," 1,182,660 "," 236,393 ", 191 ," 2,227 "," 1,765 "," 16,353 "
District - Murshidabad,Rural," 1,282,692 "," 46,418 "," 25,781 "," 4,703 "," 6,402 "," 1,003,861 "," 179,168 ", 150 ," 2,015 "," 1,578 "," 12,616 "
District - Murshidabad,Urban," 279,200 "," 31,791 "," 5,243 ", 946 ," 1,019 "," 178,799 "," 57,225 ", 41 , 212 , 187 ," 3,737 "
District - Birbhum,Total," 812,954 "," 102,481 "," 26,598 "," 6,453 "," 38,633 "," 485,413 "," 147,657 ", 358 ," 2,587 ", 916 ," 1,858 "
District - Birbhum,Rural," 711,236 "," 53,972 "," 23,314 "," 4,286 "," 31,084 "," 466,112 "," 127,690 ", 282 ," 2,516 ", 613 ," 1,367 "
District - Birbhum,Urban," 101,718 "," 48,509 "," 3,284 "," 2,167 "," 7,549 "," 19,301 "," 19,967 ", 76 , 71 , 303 , 491 
District - Barddhaman,Total," 1,705,506 "," 532,542 "," 82,841 "," 14,966 "," 90,491 "," 726,148 "," 239,336 "," 1,037 "," 3,377 "," 2,492 "," 12,276 "
District - Barddhaman,Rural," 1,064,226 "," 120,917 "," 51,907 "," 5,764 "," 25,750 "," 673,296 "," 175,565 ", 298 ," 1,784 "," 1,544 "," 7,401 "
District - Barddhaman,Urban," 641,280 "," 411,625 "," 30,934 "," 9,202 "," 64,741 "," 52,852 "," 63,771 ", 739 ," 1,593 ", 948 ," 4,875 "
District - Nadia,Total," 1,231,856 "," 140,698 "," 58,725 "," 3,354 "," 2,492 "," 829,309 "," 181,019 ", 145 , 971 , 819 ," 14,324 "
District - Nadia,Rural," 879,934 "," 59,332 "," 37,669 "," 2,350 "," 1,267 "," 641,024 "," 125,598 ", 69 , 701 , 567 ," 11,357 "
District - Nadia,Urban," 351,922 "," 81,366 "," 21,056 "," 1,004 "," 1,225 "," 188,285 "," 55,421 ", 76 , 270 , 252 ," 2,967 "
District - North 24 Parganas,Total," 2,283,567 "," 737,482 "," 149,788 "," 6,186 "," 4,214 "," 918,092 "," 437,410 "," 1,344 "," 2,907 "," 5,907 "," 20,237 "
District - North 24 Parganas,Rural," 988,219 "," 95,009 "," 30,820 "," 3,107 ", 605 ," 684,698 "," 158,660 ", 212 ," 1,104 "," 2,979 "," 11,025 "
District - North 24 Parganas,Urban," 1,295,348 "," 642,473 "," 118,968 "," 3,079 "," 3,609 "," 233,394 "," 278,750 "," 1,132 "," 1,803 "," 2,928 "," 9,212 "
District - Hugli,Total," 1,269,438 "," 369,729 "," 72,791 "," 5,547 "," 2,976 "," 554,450 "," 249,220 ", 797 ," 2,920 "," 2,474 "," 8,534 "
District - Hugli,Rural," 777,386 "," 79,564 "," 42,897 "," 3,560 "," 1,273 "," 472,056 "," 170,326 ", 254 ," 1,790 "," 1,565 "," 4,101 "
District - Hugli,Urban," 492,052 "," 290,165 "," 29,894 "," 1,987 "," 1,703 "," 82,394 "," 78,894 ", 543 ," 1,130 ", 909 ," 4,433 "
District - Bankura,Total," 756,438 "," 58,384 "," 32,197 "," 7,849 "," 79,084 "," 394,758 "," 175,975 ", 992 ," 3,939 "," 1,022 "," 2,238 "
District - Bankura,Rural," 691,417 "," 32,033 "," 19,894 "," 6,159 "," 72,749 "," 388,626 "," 164,396 ", 961 ," 3,887 ", 932 ," 1,780 "
District - Bankura,Urban," 65,021 "," 26,351 "," 12,303 "," 1,690 "," 6,335 "," 6,132 "," 11,579 ", 31 , 52 , 90 , 458 
District - Puruliya,Total," 569,254 "," 62,486 "," 6,780 "," 6,651 "," 157,386 "," 200,764 "," 114,439 "," 3,374 "," 13,793 "," 1,791 "," 1,790 "
District - Puruliya,Rural," 496,403 "," 28,973 "," 4,584 "," 5,255 "," 147,682 "," 188,620 "," 101,637 "," 3,327 "," 13,648 "," 1,517 "," 1,160 "
District - Puruliya,Urban," 72,851 "," 33,513 "," 2,196 "," 1,396 "," 9,704 "," 12,144 "," 12,802 ", 47 , 145 , 274 , 630 
District - Haora,Total," 1,029,114 "," 289,518 "," 39,955 "," 6,266 "," 5,450 "," 466,683 "," 216,717 ", 260 , 423 ," 1,255 "," 2,587 "
District - Haora,Rural," 388,459 "," 30,462 "," 16,161 "," 1,523 ", 298 ," 255,199 "," 84,090 ", 12 , 85 , 150 , 479 
District - Haora,Urban," 640,655 "," 259,056 "," 23,794 "," 4,743 "," 5,152 "," 211,484 "," 132,627 ", 248 , 338 ," 1,105 "," 2,108 "
District - Kolkata,Total," 964,183 "," 818,544 "," 30,982 "," 2,529 "," 1,735 "," 40,189 "," 55,389 "," 1,095 "," 1,464 "," 3,606 "," 8,650 "
District - Kolkata,Rural, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
District - Kolkata,Urban," 964,183 "," 818,544 "," 30,982 "," 2,529 "," 1,735 "," 40,189 "," 55,389 "," 1,095 "," 1,464 "," 3,606 "," 8,650 "
District - South 24 Parganas,Total," 1,770,331 "," 374,950 "," 38,868 "," 4,527 "," 1,010 "," 1,071,508 "," 272,795 ", 165 , 589 ," 2,019 "," 3,900 "
District - South 24 Parganas,Rural," 1,291,490 "," 174,796 "," 24,297 "," 2,869 ", 405 ," 897,914 "," 187,653 ", 63 , 299 ," 1,332 "," 1,862 "
District - South 24 Parganas,Urban," 478,841 "," 200,154 "," 14,571 "," 1,658 ", 605 ," 173,594 "," 85,142 ", 102 , 290 , 687 ," 2,038 "
District - Pashchim Medinipur,Total," 1,262,269 "," 175,817 "," 70,923 "," 13,182 "," 158,649 "," 600,010 "," 232,713 "," 1,190 "," 2,677 "," 1,371 "," 5,737 "
